order_id,customer_id,product_id,amount,order_date
3156,930,87,935.11,2024-03-26
3157,381,93,41.23,2022-12-05
3158,7,76,690.94,2023-06-16
3159,971,34,510.44,2022-04-30
3160,255,95,736.02,2024-05-06
3161,763,29,793.04,2024-05-23
3162,540,5,949.63,2022-11-26
3163,214,23,642.39,2024-01-24
3164,930,7,717.57,2022-08-16
3165,609,23,694.59,2022-11-09
3166,916,54,829.19,2023-11-16
3167,955,32,296.25,2023-08-13
3168,939,32,957.97,2024-12-06
3169,676,72,582.17,2025-04-22
3170,76,22,234.78,2022-12-11
3171,367,32,572.36,2022-06-03
3172,146,70,191.3,2024-12-04
3173,497,91,107.24,2023-05-06
3174,618,93,729.6,2023-07-19
3175,767,95,430.57,2024-04-08
3176,523,8,529.67,2023-09-25
3177,720,28,969.56,2023-11-03
3178,399,71,590.1,2023-10-27
3179,805,71,258.41,2024-02-22
3180,527,56,736.13,2024-03-25
3181,639,51,843.18,2024-08-02
3182,336,61,912.83,2024-12-11
3183,811,3,383.09,2022-10-10
3184,145,44,761.44,2023-07-17
3185,243,66,703.46,2022-07-07
3186,707,77,174.15,2023-10-11
3187,507,74,655.09,2025-03-09
3188,970,26,394.57,2023-05-25
3189,592,38,464.62,2025-02-14
3190,417,88,183.31,2024-07-10
3191,356,10,698.71,2023-10-15
3192,180,1,282.13,2024-11-28
3193,299,42,813.53,2022-06-15
3194,233,94,200.05,2023-01-20
3195,425,95,125.13,2024-08-18
3196,500,93,947.94,2023-04-24
3197,385,53,276.78,2025-02-16
3198,888,70,562.14,2023-01-13
3199,350,56,820.91,2024-04-11
3200,587,68,98.26,2022-11-22
3201,65,80,564.94,2025-03-18
3202,428,13,510.97,2023-07-06
3203,400,64,774.41,2024-05-01
3204,635,41,906.07,2023-06-09
3205,792,61,793.68,2022-11-26
3206,833,79,928.22,2023-07-26
3207,63,84,949.19,2024-11-20
3208,507,34,510.79,2024-08-30
3209,615,36,23.65,2024-06-22
3210,149,40,886.1,2022-12-15
3211,874,98,991.29,2023-05-22
3212,442,30,484.99,2023-06-20
3213,249,11,769.29,2023-03-10
3214,757,98,121.53,2024-11-26
3215,660,99,800.42,2025-02-12
3216,672,53,573.48,2023-05-09
3217,892,43,459.65,2022-11-23
3218,901,44,-52.31,2024-09-23
3219,860,45,53.38,2023-04-05
3220,242,34,101.26,2024-07-16
3221,406,29,530.86,2022-07-19
3222,945,81,319.59,2023-12-06
3223,424,45,915.0,2022-06-05
3224,517,61,810.48,2024-10-09
3225,222,92,364.14,2024-03-25
3226,966,31,689.34,2024-12-15
3227,421,48,436.31,2024-04-14
3228,396,83,360.42,2024-09-12
3229,965,57,511.28,2022-07-17
3230,448,23,15.47,2022-05-10
3231,362,39,302.02,2023-09-11
3232,736,41,819.86,2022-10-15
3233,319,90,780.37,2025-04-02
3234,880,33,717.57,2024-05-22
3235,113,15,59.66,2022-05-10
3236,403,80,276.51,2024-12-15
3237,925,8,206.95,2025-04-09
3238,430,29,158.95,2025-03-05
3239,48,17,986.77,2024-05-02
3240,965,58,547.93,2024-10-05
3241,811,31,592.2,2023-05-16
3242,227,89,49.16,2024-10-05
3243,47,60,550.82,2023-02-11
3244,317,53,511.64,2024-09-21
3245,3,51,223.95,2022-07-31
3246,18,62,183.29,2022-11-30
3247,761,47,25.77,2023-07-26
3248,703,34,748.22,2025-03-19
3249,845,96,698.2,2023-05-19
3250,450,76,232.67,2023-12-03
3251,958,89,26.25,2023-01-29
3252,550,31,565.88,2022-11-17
3253,177,97,10.58,2023-02-25
3254,389,99,878.35,2023-04-20
3255,122,11,873.61,2022-11-16
3256,514,55,341.95,2022-08-07
3257,59,61,591.3,2023-04-15
3258,252,23,964.71,2024-05-07
3259,459,20,771.81,2025-01-02
3260,535,20,23.33,2024-01-18
3261,777,90,595.42,2022-10-16
3262,276,98,-56.86,2022-08-10
3263,443,42,648.54,2025-03-27
3264,193,46,599.97,2025-03-07
3265,408,56,175.19,2022-11-22
3266,11,67,869.52,2025-01-09
3267,747,90,263.5,2025-04-25
3268,510,62,425.23,2023-06-25
3269,653,71,570.45,2023-12-19
3270,685,66,768.7,2025-03-23
3271,513,47,455.84,2024-01-08
3272,501,91,728.72,2022-08-18
3273,520,97,547.84,2022-10-10
3274,254,13,992.76,2023-09-25
3275,47,23,857.68,2024-09-26
3276,484,56,746.17,2024-12-02
3277,357,92,351.3,2024-10-01
3278,891,2,808.98,2025-03-06
3279,50,9,267.29,2022-09-06
3280,444,86,615.02,2022-10-02
3281,446,76,269.84,2024-12-06
3282,192,1,652.28,2024-05-18
3283,713,83,205.97,2023-03-05
3284,23,4,101.52,2023-08-08
3285,382,60,452.72,2024-11-11
3286,346,91,40.83,2024-06-04
3287,432,5,583.39,2022-12-23
3288,314,81,840.97,2023-05-11
3289,318,54,544.85,2023-07-13
3290,334,9,607.64,2023-02-18
3291,790,71,798.62,2024-08-10
3292,901,61,531.64,2025-01-02
3293,626,74,573.26,2025-02-17
3294,984,68,596.11,2022-12-18
3295,392,76,361.4,2025-03-03
3296,966,99,613.9,2023-04-14
3297,853,23,734.79,2024-09-25
3298,41,74,172.92,2022-09-15
3299,666,72,131.4,2025-02-27
3300,928,38,917.19,2024-11-03
3301,928,15,287.0,2023-01-24
3302,265,95,456.81,2024-10-08
3303,360,91,20.52,2022-08-20
3304,899,89,667.14,2022-09-26
3305,987,41,257.8,2023-05-01
3306,561,10,327.31,2022-05-03
3307,332,10,149.29,2023-06-12
3308,923,48,696.61,2023-01-23
3309,728,69,173.7,2023-08-26
3310,637,75,66.77,2025-03-14
3311,615,14,344.72,2022-06-30
3312,913,96,580.42,2024-03-26
3313,626,16,414.43,2022-08-28
3314,734,23,935.87,2022-07-21
3315,804,47,669.96,2024-04-16
3316,48,71,574.87,2024-02-21
3317,16,71,124.64,2022-09-19
3318,595,79,215.08,2023-06-14
3319,166,53,156.58,2024-05-17
3320,29,3,266.98,2025-02-13
3321,154,90,599.5,2024-12-08
3322,158,15,59.63,2022-10-25
3323,941,79,773.92,2022-05-12
3324,429,62,178.62,2024-05-05
3325,638,19,236.32,2022-07-16
3326,296,56,951.25,2022-11-18
3327,119,62,818.24,2023-07-08
3328,965,65,375.16,2023-04-20
3329,644,33,184.82,2022-12-28
3330,159,58,971.49,2023-07-01
3331,499,44,662.05,2022-08-07
3332,40,82,559.38,2025-02-11
3333,505,68,571.42,2022-07-05
3334,136,53,175.68,2022-11-13
3335,403,77,722.67,2025-04-27
3336,397,18,956.87,2022-08-09
3337,299,29,417.87,2024-10-01
3338,717,6,352.82,2025-04-24
3339,157,85,28.69,2024-07-06
3340,727,83,635.98,2024-11-04
3341,365,83,712.5,2025-01-14
3342,588,88,661.89,2024-04-26
3343,408,40,336.5,2022-12-19
3344,592,8,-45.52,2024-11-01
3345,818,7,-70.57,2022-10-15
3346,804,25,252.26,2022-08-07
3347,980,68,288.76,2025-01-16
3348,315,98,687.45,2024-06-26
3349,38,39,937.57,2022-08-26
3350,351,24,17.91,2024-02-04
3351,583,78,809.55,2024-06-12
3352,150,49,598.19,2024-07-23
3353,442,68,961.39,2024-08-25
3354,708,91,354.95,2022-07-12
3355,778,51,630.29,2025-03-31
3356,147,39,122.93,2024-10-21
3357,575,31,118.09,2024-12-08
3358,500,10,673.89,2023-02-26
3359,266,73,308.99,2024-08-14
3360,491,94,702.28,2023-11-03
3361,704,61,862.52,2025-02-08
3362,78,11,720.5,2022-05-21
3363,563,64,687.55,2025-01-17
3364,643,29,910.72,2022-05-03
3365,889,6,916.04,2023-03-14
3366,817,94,512.87,2025-01-05
3367,422,56,373.39,2022-07-11
3368,550,12,362.26,2024-01-26
3369,98,53,169.21,2023-12-08
3370,35,87,898.84,2024-02-06
3371,802,67,682.24,2023-09-29
3372,28,23,-54.33,2022-11-22
3373,655,19,219.32,2022-05-31
3374,459,18,435.11,2022-07-07
3375,255,18,594.73,2022-12-20
3376,834,96,253.24,2022-12-06
3377,592,78,391.36,2022-06-15
3378,868,15,166.01,2023-03-11
3379,271,98,903.91,2024-02-24
3380,431,86,937.61,2023-02-07
3381,623,18,148.63,2023-06-22
3382,307,18,235.59,2023-08-08
3383,800,32,911.71,2025-04-05
3384,418,12,577.07,2023-05-23
3385,176,46,152.6,2024-02-01
3386,124,66,813.68,2023-12-31
3387,994,78,617.82,2023-09-11
3388,636,2,398.35,2024-10-25
3389,39,50,537.85,2023-11-12
3390,579,7,157.15,2023-05-04
3391,363,79,985.54,2022-08-13
3392,294,2,188.91,2024-09-14
3393,574,57,930.02,2025-04-04
3394,590,61,900.89,2023-09-22
3395,594,16,799.02,2023-09-19
3396,21,26,617.55,2024-07-25
3397,800,12,459.25,2024-04-19
3398,380,88,139.04,2022-04-29
3399,320,8,615.82,2023-02-15
3400,769,83,557.83,2023-03-15
3401,539,81,38.04,2023-11-08
3402,697,20,394.62,2023-07-30
3403,550,26,204.12,2022-10-14
3404,945,67,362.78,2022-07-25
3405,496,26,265.74,2022-09-20
3406,235,49,568.26,2023-07-06
3407,20,83,274.84,2022-09-23
3408,941,50,269.92,2023-12-27
3409,784,73,215.61,2022-07-23
3410,553,41,255.14,2022-11-23
3411,336,98,818.53,2023-01-25
3412,705,31,86.81,2024-02-11
3413,832,91,645.3,2022-05-31
3414,554,39,295.02,2024-06-01
3415,77,81,853.52,2022-07-19
3416,350,23,716.0,2022-11-02
3417,817,80,93.95,2023-02-07
3418,565,45,574.37,2022-10-19
3419,988,49,332.9,2023-05-15
3420,587,10,857.52,2022-11-16
3421,459,91,31.22,2022-05-18
3422,56,57,424.35,2025-03-17
3423,191,11,916.02,2024-06-09
3424,429,14,638.02,2022-05-07
3425,540,50,890.29,2023-03-08
3426,119,21,587.34,2023-10-29
3427,938,15,261.7,2024-12-14
3428,878,79,921.3,2024-06-20
3429,973,29,287.31,2025-03-22
3430,392,39,611.08,2023-11-14
3431,599,36,294.19,2024-02-07
3432,250,57,780.56,2022-12-13
3433,865,28,284.15,2024-12-31
3434,944,16,43.38,2023-12-05
3435,596,44,610.2,2022-09-18
3436,868,50,305.06,2023-07-19
3437,814,40,892.77,2023-02-05
3438,282,10,156.68,2024-07-30
3439,465,25,855.93,2023-12-21
3440,671,36,375.22,2023-09-25
3441,866,17,92.27,2022-09-19
3442,327,8,400.29,2023-10-20
3443,999,15,454.1,2023-02-20
3444,647,49,112.97,2025-02-19
3445,847,79,227.51,2022-07-07
3446,828,44,789.01,2022-12-21
3447,659,66,127.79,2022-11-22
3448,331,59,783.14,2024-11-06
3449,243,7,977.87,2023-10-03
3450,28,50,494.81,2024-05-28
3451,203,85,409.98,2024-10-31
3452,142,12,818.25,2024-02-09
3453,986,18,509.1,2023-07-20
3454,703,34,387.61,2024-04-01
3455,314,50,66.91,2022-08-13
3456,259,23,157.06,2023-08-14
3457,257,20,16.72,2025-01-04
3458,279,82,974.85,2023-07-17
3459,2,32,859.96,2023-06-13
3460,35,52,441.35,2022-10-23
3461,891,87,987.32,2024-06-17
3462,906,38,441.37,2024-08-17
3463,575,78,609.39,2023-05-30
3464,915,45,156.46,2024-10-05
3465,753,81,721.93,2022-12-09
3466,304,4,371.21,2023-03-25
3467,716,96,348.83,2024-12-28
3468,435,64,498.06,2023-03-27
3469,228,89,47.73,2023-11-27
3470,260,19,519.73,2024-11-27
3471,834,40,704.53,2025-04-20
3472,922,25,632.66,2023-08-02
3473,597,82,939.64,2022-11-18
3474,654,91,38.89,2024-06-01
3475,813,93,692.23,2022-08-17
3476,282,55,755.8,2023-11-16
3477,516,41,751.9,2024-07-03
3478,500,100,751.05,2024-02-22
3479,827,13,778.46,2024-02-29
3480,573,68,574.52,2024-03-12
3481,55,41,890.04,2024-03-10
3482,190,81,780.37,2022-12-18
3483,744,97,382.6,2023-07-25
3484,326,69,917.56,2024-11-08
3485,406,65,614.05,2024-11-20
3486,912,71,262.29,2025-04-16
3487,310,92,865.68,2023-06-11
3488,875,98,-93.04,2024-02-07
3489,742,54,492.91,2024-06-18
3490,596,10,335.56,2023-09-26
3491,462,58,591.37,2024-06-07
3492,121,30,713.2,2022-09-02
3493,70,11,474.54,2023-06-26
3494,714,14,901.11,2023-04-18
3495,752,64,896.99,2022-06-18
3496,700,24,418.0,2022-12-16
3497,830,20,878.65,2025-03-26
3498,793,36,70.89,2023-10-10
3499,755,58,969.45,2023-07-05
3500,865,25,614.83,2022-06-25
3501,642,29,86.09,2023-03-11
3502,135,76,313.59,2024-03-13
3503,17,12,502.04,2022-05-11
3504,513,1,493.5,2024-12-15
3505,975,71,141.19,2024-08-03
3506,737,79,991.69,2022-08-07
3507,737,1,617.71,2022-08-10
3508,660,17,381.93,2023-08-13
3509,502,98,156.11,2024-10-18
3510,576,75,242.12,2023-09-03
3511,815,6,720.31,2023-06-02
3512,346,50,468.89,2023-05-22
3513,807,71,464.58,2024-07-24
3514,585,89,174.38,2024-01-31
3515,291,78,283.25,2023-10-01
3516,250,87,607.57,2023-05-13
3517,415,71,48.29,2022-12-02
3518,719,50,980.79,2022-07-09
3519,216,21,177.4,2023-11-19
3520,992,13,211.74,2023-07-09
3521,224,53,700.98,2023-08-20
3522,311,35,11.01,2024-05-05
3523,247,58,425.77,2023-12-14
3524,144,56,511.05,2023-12-06
3525,266,28,762.93,2023-12-25
3526,117,22,879.36,2025-04-05
3527,318,79,27.19,2023-10-30
3528,568,67,593.96,2024-06-03
3529,667,7,72.12,2024-02-22
3530,256,77,896.47,2025-04-20
3531,11,66,569.19,2022-07-14
3532,43,98,626.78,2024-08-14
3533,16,20,97.21,2023-09-05
3534,241,71,516.51,2023-03-05
3535,969,1,52.07,2023-02-12
3536,469,56,206.26,2024-06-19
3537,76,5,126.99,2024-07-18
3538,75,10,648.07,2023-04-30
3539,801,96,884.93,2025-04-23
3540,381,60,545.38,2024-10-13
3541,410,4,899.18,2023-04-11
3542,403,2,711.12,2022-12-12
3543,419,40,681.14,2023-01-16
3544,543,92,485.74,2024-10-12
3545,518,17,357.19,2024-03-18
3546,94,1,829.07,2024-12-26
3547,960,8,-38.92,2023-05-23
3548,951,19,244.22,2024-11-08
3549,604,78,834.91,2022-09-30
3550,443,96,639.46,2022-11-26
3551,976,50,276.6,2023-10-01
3552,706,87,425.8,2024-08-11
3553,698,99,428.36,2022-11-30
3554,168,53,231.34,2024-04-28
3555,834,68,157.66,2025-02-21
3556,424,29,27.51,2024-09-15
3557,35,29,234.12,2025-02-25
3558,641,75,432.0,2022-10-10
3559,978,63,354.16,2024-12-04
3560,181,12,586.84,2024-09-08
3561,225,46,62.19,2025-04-20
3562,640,50,48.22,2022-07-14
3563,568,20,247.17,2024-12-11
3564,643,13,164.48,2024-08-17
3565,988,23,75.96,2023-07-02
3566,544,14,215.67,2024-12-31
3567,408,4,462.09,2022-11-02
3568,843,44,624.56,2024-08-05
3569,671,65,567.9,2022-09-25
3570,178,58,726.14,2022-10-22
3571,284,89,673.94,2024-11-16
3572,687,61,794.39,2022-09-21
3573,689,44,138.89,2025-02-20
3574,555,68,986.77,2022-07-09
3575,991,94,684.16,2023-05-02
3576,370,53,844.37,2024-12-24
3577,426,94,131.85,2022-05-28
3578,280,53,348.66,2023-07-29
3579,30,56,827.56,2024-03-19
3580,641,25,704.97,2022-08-10
3581,276,98,594.5,2025-01-31
3582,680,68,582.23,2024-04-01
3583,570,73,392.19,2024-01-18
3584,870,48,326.23,2024-11-08
3585,18,67,518.59,2023-04-16
3586,84,68,76.05,2022-07-02
3587,292,91,736.41,2024-11-22
3588,29,50,134.68,2024-11-04
3589,529,15,839.03,2022-08-07
3590,286,4,762.68,2024-04-24
3591,280,3,958.49,2022-06-05
3592,246,77,840.53,2024-03-04
3593,144,5,930.68,2024-09-28
3594,695,22,358.31,2022-08-27
3595,547,41,654.01,2024-08-28
3596,513,94,935.97,2025-04-08
3597,31,94,201.64,2023-12-27
3598,555,42,391.76,2023-04-07
3599,230,87,453.51,2023-02-02
3600,686,11,81.65,2024-05-27
3601,590,36,906.28,2024-04-28
3602,613,39,731.0,2024-08-15
3603,827,38,695.17,2023-06-29
3604,439,98,178.32,2024-03-30
3605,667,53,324.23,2024-02-09
3606,328,79,675.28,2025-03-26
3607,442,64,892.87,2022-09-14
3608,485,34,70.75,2022-09-19
3609,502,40,421.51,2022-07-21
3610,309,37,537.57,2025-04-11
3611,770,96,321.2,2022-07-24
3612,9,12,286.09,2024-11-22
3613,640,50,788.48,2023-09-14
3614,235,45,739.28,2024-12-06
3615,115,81,342.7,2024-12-07
3616,850,9,997.86,2022-12-23
3617,929,4,186.62,2023-01-24
3618,644,74,224.25,2024-07-04
3619,319,40,652.64,2025-02-19
3620,934,85,250.31,2023-12-13
3621,12,22,37.42,2022-08-15
3622,842,69,323.18,2022-05-28
3623,304,89,989.76,2023-03-22
3624,92,40,976.56,2024-08-15
3625,643,92,606.34,2023-04-08
3626,654,61,529.54,2025-04-21
3627,20,81,525.32,2024-11-12
3628,480,91,36.21,2024-06-25
3629,841,76,150.57,2024-10-16
3630,849,21,933.87,2025-01-14
3631,963,86,-59.43,2024-03-29
3632,950,100,624.85,2022-05-26
3633,210,25,212.53,2022-05-02
3634,621,57,400.91,2022-06-05
3635,615,20,525.63,2022-09-13
3636,139,94,840.61,2022-12-25
3637,495,81,708.9,2024-01-02
3638,916,74,257.27,2023-05-28
3639,661,76,513.45,2022-12-22
3640,218,61,565.53,2022-07-06
3641,666,13,-30.27,2022-12-10
3642,179,31,676.32,2023-07-13
3643,133,45,423.95,2024-04-06
3644,410,10,473.66,2022-12-18
3645,469,58,924.36,2024-11-24
3646,715,43,374.73,2022-06-25
3647,779,60,991.61,2024-08-08
3648,490,53,273.59,2022-08-12
3649,39,63,403.91,2023-01-29
3650,650,31,685.1,2023-12-16
3651,253,86,990.46,2025-04-07
3652,733,92,528.29,2023-05-22
3653,421,14,996.27,2024-11-29
3654,370,78,579.36,2023-02-03
3655,414,80,475.66,2023-08-22
3656,981,2,690.81,2024-04-07
3657,314,59,485.47,2024-03-17
3658,458,77,368.12,2024-07-09
3659,953,66,114.29,2022-12-21
3660,571,7,998.28,2023-07-13
3661,777,24,340.04,2023-04-12
3662,100,83,575.92,2022-11-20
3663,411,31,614.84,2022-09-08
3664,799,29,880.73,2023-09-02
3665,742,89,99.38,2024-05-20
3666,13,94,16.7,2024-01-28
3667,67,92,371.63,2024-01-09
3668,15,76,560.81,2024-06-11
3669,930,59,398.43,2024-11-05
3670,715,98,64.54,2023-10-20
3671,825,97,947.72,2024-09-06
3672,915,11,925.21,2023-10-06
3673,456,57,835.19,2024-07-28
3674,823,37,169.05,2022-09-17
3675,556,2,861.28,2023-05-29
3676,959,26,855.23,2022-09-25
3677,371,54,205.9,2022-06-30
3678,667,79,191.4,2023-07-08
3679,255,29,150.14,2024-03-13
3680,547,39,367.87,2025-02-18
3681,355,58,781.72,2022-12-05
3682,376,29,679.63,2024-06-08
3683,184,45,176.53,2024-05-18
3684,329,79,347.54,2024-04-02
3685,28,31,83.72,2024-06-06
3686,653,88,217.39,2023-10-03
3687,592,42,303.01,2022-06-14
3688,376,100,535.24,2022-06-13
3689,396,28,890.91,2023-04-11
3690,405,49,576.23,2023-12-20
3691,123,74,35.1,2025-04-06
3692,743,77,916.79,2024-02-21
3693,636,72,-46.67,2022-07-29
3694,415,11,682.1,2023-05-25
3695,758,7,192.24,2024-10-16
3696,230,22,190.6,2024-01-15
3697,377,40,43.96,2024-01-11
3698,813,36,387.46,2023-02-10
3699,494,99,856.75,2025-04-18
3700,252,50,205.99,2025-03-13
3701,301,35,438.75,2022-12-28
3702,366,67,981.07,2024-11-03
3703,567,10,836.91,2022-08-01
3704,645,56,430.18,2024-05-25
3705,219,61,432.96,2024-10-31
3706,488,28,661.41,2024-09-26
3707,491,63,255.92,2023-11-25
3708,504,69,127.3,2024-03-23
3709,937,54,807.7,2024-05-20
3710,94,80,420.03,2023-10-07
3711,942,85,789.41,2024-08-22
3712,592,15,917.0,2022-12-15
3713,853,57,296.55,2023-08-14
3714,306,89,209.14,2023-03-09
3715,851,62,515.2,2024-07-05
3716,746,70,40.53,2023-01-07
3717,336,22,649.65,2025-03-16
3718,931,68,779.72,2023-06-09
3719,239,56,761.98,2023-08-29
3720,33,38,763.44,2023-10-19
3721,966,80,779.78,2022-12-25
3722,920,28,378.11,2023-04-26
3723,543,78,421.54,2023-10-02
3724,598,23,346.09,2025-01-23
3725,906,62,887.24,2023-10-15
3726,613,42,390.27,2024-08-09
3727,182,92,399.68,2023-04-30
3728,992,93,75.2,2025-03-22
3729,631,100,300.78,2024-10-31
3730,88,99,198.05,2024-11-24
3731,144,8,335.66,2023-07-13
3732,184,71,558.35,2024-05-18
3733,428,18,35.17,2022-09-18
3734,697,67,392.5,2023-12-18
3735,406,18,328.27,2024-02-28
3736,716,64,288.0,2022-12-01
3737,80,26,984.4,2024-12-22
3738,707,14,503.99,2023-01-29
3739,711,100,349.23,2023-11-18
3740,767,71,331.41,2023-04-05
3741,546,74,419.1,2023-07-19
3742,433,60,783.39,2022-07-20
3743,7,69,701.74,2023-09-21
3744,357,34,545.93,2024-03-24
3745,430,52,227.37,2023-04-05
3746,894,68,590.38,2024-09-06
3747,86,29,567.4,2023-06-29
3748,553,26,636.72,2024-06-09
3749,80,99,604.34,2023-11-10
3750,619,59,389.19,2024-08-29
3751,78,90,752.74,2024-09-02
3752,546,44,617.02,2024-02-25
3753,821,38,161.06,2022-12-28
3754,715,10,-83.26,2022-11-25
3755,575,49,223.49,2024-01-16
3756,423,74,244.24,2023-12-31
3757,788,36,619.87,2024-12-29
3758,582,44,188.34,2024-06-08
3759,908,6,84.68,2022-11-28
3760,566,56,872.98,2024-08-14
3761,920,98,12.73,2023-04-12
3762,351,78,545.51,2022-08-22
3763,703,45,-31.75,2022-11-07
3764,469,31,25.61,2023-05-21
3765,13,96,698.14,2023-08-06
3766,798,73,376.59,2024-03-23
3767,169,10,412.96,2023-11-28
3768,433,77,681.12,2022-07-20
3769,45,35,63.35,2024-07-08
3770,327,3,908.32,2025-01-30
3771,578,9,51.25,2022-11-14
3772,851,54,204.56,2024-07-22
3773,444,35,165.3,2025-01-27
3774,155,58,561.93,2023-09-20
3775,215,3,263.97,2024-04-24
3776,240,46,715.1,2025-02-15
3777,771,41,503.3,2022-06-14
3778,925,58,987.75,2024-06-06
3779,950,90,942.64,2024-12-01
3780,687,89,805.27,2023-02-15
3781,649,96,663.6,2022-08-28
3782,164,73,394.71,2025-04-09
3783,279,4,363.79,2022-07-02
3784,630,65,186.45,2024-06-11
3785,603,33,737.0,2022-04-28
3786,276,57,749.33,2023-11-12
3787,82,65,119.34,2023-07-07
3788,24,12,998.94,2023-01-06
3789,918,24,624.81,2024-10-31
3790,14,22,960.47,2024-01-27
3791,173,64,362.02,2024-07-06
3792,397,3,225.54,2023-02-04
3793,88,48,279.93,2023-10-21
3794,271,13,79.51,2024-10-06
3795,662,11,165.51,2024-01-09
3796,663,8,666.13,2022-08-04
3797,162,31,348.31,2024-02-01
3798,75,91,425.44,2022-12-17
3799,858,76,943.37,2022-08-21
3800,921,11,312.01,2023-08-04
3801,491,32,60.8,2024-12-20
3802,41,76,945.65,2022-05-24
3803,550,11,696.17,2022-09-23
3804,966,39,430.85,2024-08-20
3805,552,88,257.96,2022-06-26
3806,313,30,376.56,2024-10-04
3807,770,96,328.04,2022-11-05
3808,769,38,557.23,2024-07-29
3809,747,4,956.67,2022-12-23
3810,65,84,749.07,2022-07-05
3811,455,59,363.84,2024-10-28
3812,249,25,889.42,2024-05-04
3813,611,30,892.14,2025-02-15
3814,844,81,84.96,2023-04-19
3815,34,68,851.16,2025-03-19
3816,708,47,517.13,2025-02-05
3817,776,100,801.3,2024-04-24
3818,879,20,526.16,2023-08-27
3819,657,31,807.11,2022-10-14
3820,1,38,28.25,2022-06-07
3821,235,94,709.42,2025-04-07
3822,284,6,126.73,2023-10-25
3823,707,21,831.36,2023-12-25
3824,927,69,509.75,2023-04-29
3825,283,100,425.59,2024-03-11
3826,675,43,85.39,2022-05-14
3827,490,72,786.26,2023-12-07
3828,870,38,716.75,2023-01-27
3829,977,70,367.06,2024-12-09
3830,864,5,859.24,2023-04-18
3831,636,42,667.73,2022-09-24
3832,140,90,794.28,2025-01-19
3833,268,10,706.78,2022-12-26
3834,237,24,264.55,2025-01-10
3835,356,60,-87.84,2023-04-05
3836,473,49,180.25,2023-06-01
3837,984,58,260.24,2023-03-09
3838,670,23,305.47,2024-07-31
3839,494,89,293.6,2023-05-13
3840,926,87,546.01,2022-07-18
3841,914,18,332.94,2024-01-18
3842,324,60,387.23,2024-05-18
3843,479,85,876.2,2023-05-02
3844,786,96,768.42,2023-02-01
3845,198,70,-10.8,2024-03-22
3846,505,68,671.16,2024-12-07
3847,997,13,749.98,2024-09-06
3848,676,61,721.41,2024-03-26
3849,713,59,261.64,2023-05-16
3850,367,80,562.76,2023-03-03
3851,405,26,135.89,2024-10-17
3852,676,75,748.75,2024-05-20
3853,153,67,938.35,2023-07-01
3854,782,69,758.97,2022-09-09
3855,57,11,380.59,2023-09-18
3856,705,39,170.09,2023-10-23
3857,705,10,865.35,2023-07-08
3858,147,94,686.0,2023-01-05
3859,224,82,676.72,2024-03-03
3860,508,75,917.7,2023-05-30
3861,632,27,802.47,2024-12-18
3862,242,97,434.87,2025-03-21
3863,742,78,933.97,2024-01-03
3864,421,45,411.76,2024-05-06
3865,265,5,813.53,2023-04-01
3866,234,63,378.11,2024-01-30
3867,776,56,810.62,2022-11-04
3868,344,29,617.74,2024-08-04
3869,114,36,79.27,2023-12-03
3870,120,21,591.48,2023-10-15
3871,548,74,496.18,2022-08-07
3872,612,2,911.91,2023-04-16
3873,605,46,146.32,2023-11-21
3874,168,60,472.08,2024-04-15
3875,785,80,716.95,2024-02-23
3876,847,23,655.18,2024-03-03
3877,675,100,13.63,2022-06-13
3878,83,73,153.92,2024-05-20
3879,465,96,828.73,2025-03-25
3880,265,84,636.76,2024-03-28
3881,45,95,744.42,2024-04-19
3882,674,90,737.02,2025-04-09
3883,289,68,562.09,2023-11-18
3884,575,28,318.06,2024-07-02
3885,661,73,503.07,2023-03-09
3886,786,45,309.5,2023-06-30
3887,245,48,980.17,2023-04-28
3888,255,39,670.84,2023-03-05
3889,651,41,466.31,2025-03-10
3890,269,16,392.94,2023-06-06
3891,566,61,622.48,2023-09-07
3892,88,10,299.06,2024-06-01
3893,172,66,525.47,2024-08-25
3894,358,17,459.71,2022-07-12
3895,22,55,419.04,2023-04-03
3896,910,63,534.76,2022-04-29
3897,958,10,437.62,2023-01-11
3898,969,81,547.29,2024-11-11
3899,838,21,784.96,2024-10-18
3900,467,22,961.24,2023-05-05
3901,599,64,846.4,2023-06-12
3902,956,4,391.15,2023-07-22
3903,447,19,18.84,2023-01-03
3904,611,53,-43.2,2022-08-20
3905,48,83,739.27,2024-08-16
3906,993,57,621.36,2023-12-16
3907,749,35,602.07,2024-07-23
3908,192,10,596.78,2022-06-14
3909,444,48,10.29,2024-10-01
3910,789,64,237.46,2025-03-11
3911,34,72,541.72,2024-01-26
3912,786,31,224.67,2024-01-05
3913,689,90,819.27,2025-03-06
3914,813,28,495.79,2024-09-26
3915,975,71,736.46,2023-02-21
3916,519,89,868.17,2023-04-06
3917,206,80,33.74,2024-05-18
3918,189,12,634.61,2023-01-28
3919,307,22,446.58,2025-01-12
3920,869,61,56.74,2025-03-21
3921,941,32,236.72,2025-04-21
3922,35,62,398.6,2022-11-16
3923,383,59,866.1,2022-05-03
3924,303,13,917.67,2024-04-12
3925,164,86,27.68,2024-12-24
3926,657,25,453.07,2025-02-20
3927,942,48,473.27,2025-03-17
3928,560,37,852.68,2023-08-24
3929,405,51,805.32,2023-04-28
3930,714,68,403.99,2024-12-17
